symbol,date,side,price,pf_w
SIBN,2013-12-18,BUY,146,0.316262166289396
SBER,2013-12-19,BUY,101.78,0.04
SIBN,2013-12-19,BUY,147.2,0.04
PIKK,2013-12-20,SELL,70.4,0.4
SBERP,2013-12-20,BUY,80.57,0.4
SIBN,2013-12-20,SELL,145.8,0.316262166289396
ROSN,2013-12-23,BUY,248.25,0.04
SIBN,2013-12-23,BUY,148.9,0.316262166289396
SBERP,2013-12-24,SELL,80.58,0.4
SIBN,2013-12-24,SELL,148.11,0.316262166289396
GAZP,2013-12-25,SELL,140.77,0.4
ISKJ,2013-12-26,BUY,19.331,0.04
SBER,2013-12-26,SELL,101.95,0.04
ISKJ,2013-12-30,BUY,19.464,0.04
SIBN,2013-12-30,SELL,147.61,0.04
ISKJ,2014-01-06,SELL,19.099,0.08
SIBN,2014-01-08,BUY,148.39,0.356262166289396
SIBN,2014-01-09,SELL,146.79,0.316262166289396
GAZP,2014-01-10,BUY,139.69,0.4
GAZP,2014-01-13,SELL,139.08,0.4
PIKK,2014-01-13,BUY,70.6,0.4
ROSN,2014-01-13,SELL,240.79,0.04
SBER,2014-01-15,BUY,100.77,0.04
SIBN,2014-01-15,SELL,146.64,0.04
PIKK,2014-01-16,SELL,70.36,0.4
SBERP,2014-01-17,BUY,79.83,0.4
GAZP,2014-01-20,BUY,139.75,0.4
SBERP,2014-01-20,BUY,81.18,0.04
SIBN,2014-01-20,BUY,148,0.356262166289396
ISKJ,2014-01-22,BUY,18.197,0.04
SIBN,2014-01-22,SELL,147,0.316262166289396
GAZP,2014-01-23,SELL,145.75,0.4
ISKJ,2014-01-23,SELL,18,0.04
SBERP,2014-01-23,SELL,81.06,0.44
GAZP,2014-01-24,BUY,146.72,0.4
SBER,2014-01-24,SELL,99.7,0.04
GAZP,2014-01-28,SELL,147.01,0.4
SIBN,2014-01-28,SELL,141.84,0.04
GAZP,2014-01-29,BUY,147.9,0.4
GAZP,2014-01-30,SELL,147.32,0.4
PIKK,2014-01-31,BUY,67,0.4
ISKJ,2014-02-03,BUY,17.7,0.04
PIKK,2014-02-03,SELL,65,0.4
ISKJ,2014-02-04,BUY,17.97,0.04
PIKK,2014-02-04,BUY,68.5,0.4
ISKJ,2014-02-05,SELL,17.949,0.08
SIBN,2014-02-05,BUY,142.18,0.316262166289396
PIKK,2014-02-06,SELL,71.55,0.4
SBER,2014-02-06,BUY,96.62,0.04
SBERP,2014-02-06,BUY,76.75,0.4
SIBN,2014-02-06,SELL,141.79,0.316262166289396
GAZP,2014-02-07,BUY,146.42,0.4
PIKK,2014-02-07,BUY,76.03,0.4
SIBN,2014-02-07,BUY,143.91,0.356262166289396
SBERP,2014-02-10,SELL,77.27,0.4
LKOH,2014-02-11,BUY,2015.5,0.04
SBER,2014-02-11,SELL,96.12,0.04
SBERP,2014-02-11,BUY,78.69,0.4
ISKJ,2014-02-12,BUY,17.697,0.04
SBER,2014-02-12,BUY,96.84,0.04
GAZP,2014-02-13,SELL,145.9,0.4
ISKJ,2014-02-13,BUY,18.1,0.04
SBERP,2014-02-13,SELL,78.76,0.4
SIBN,2014-02-13,SELL,146,0.316262166289396
GAZP,2014-02-14,BUY,148.84,0.4
ISKJ,2014-02-17,SELL,18.3,0.08
PIKK,2014-02-17,SELL,80.5,0.4
ISKJ,2014-02-18,BUY,18.469,0.08
PIKK,2014-02-18,BUY,80.7,0.4
GAZP,2014-02-19,SELL,147.64,0.4
ISKJ,2014-02-19,SELL,17.885,0.08
SIBN,2014-02-19,BUY,147.5,0.316262166289396
LKOH,2014-02-20,SELL,2042,0.04
PIKK,2014-02-20,SELL,81,0.4
SBER,2014-02-20,SELL,94.63,0.04
SIBN,2014-02-20,SELL,145.68,0.316262166289396
PIKK,2014-02-25,BUY,82.3,0.4
PIKK,2014-02-26,SELL,81.95,0.4
SIBN,2014-02-26,SELL,146.08,0.04
PIKK,2014-02-27,BUY,82.8,0.4
PIKK,2014-02-28,SELL,82.4,0.4
PIKK,2014-03-06,BUY,81,0.4
PIKK,2014-03-07,SELL,80.6,0.4
SIBN,2014-03-07,BUY,140.54,0.316262166289396
PIKK,2014-03-11,BUY,83.86,0.4
SIBN,2014-03-11,BUY,141.7,0.04
PIKK,2014-03-12,SELL,79.35,0.4
SIBN,2014-03-12,SELL,138.26,0.316262166289396
ISKJ,2014-03-17,BUY,13.989,0.08
GAZP,2014-03-18,BUY,127.4,0.4
SBER,2014-03-18,BUY,81.43,0.04
SBERP,2014-03-18,BUY,65.88,0.4
SIBN,2014-03-18,BUY,137.6,0.316262166289396
SIBN,2014-03-18,SELL,137.6,0.04
GAZP,2014-03-19,SELL,125.55,0.4
ISKJ,2014-03-19,SELL,14.197,0.08
PIKK,2014-03-19,BUY,80.5,0.4
SIBN,2014-03-19,SELL,135.8,0.316262166289396
ISKJ,2014-03-20,BUY,14.889,0.08
SBERP,2014-03-20,SELL,65.51,0.4
ISKJ,2014-03-21,SELL,14.21,0.08
SBER,2014-03-21,SELL,78.47,0.04
PIKK,2014-03-24,SELL,79.51,0.4
SBERP,2014-03-24,BUY,66.27,0.4
GAZP,2014-03-25,BUY,128.1,0.4
SBER,2014-03-25,BUY,81.85,0.04
SIBN,2014-03-25,BUY,136.79,0.316262166289396
SIBN,2014-03-26,BUY,137.61,0.04
GAZP,2014-03-27,SELL,130.78,0.4
ISKJ,2014-03-27,BUY,14.478,0.04
SBERP,2014-03-27,SELL,65.85,0.4
GAZP,2014-03-28,BUY,132.95,0.4
ISKJ,2014-03-28,BUY,15,0.04
SIBN,2014-03-31,SELL,143.96,0.316262166289396
ISKJ,2014-04-01,SELL,14.5,0.08
LKOH,2014-04-01,BUY,1965.6,0.04
PIKK,2014-04-01,BUY,81.5,0.4
GAZP,2014-04-02,SELL,134.9,0.4
PIKK,2014-04-03,SELL,81.01,0.4
GAZP,2014-04-04,BUY,137.47,0.4
SBER,2014-04-04,SELL,82.98,0.04
SIBN,2014-04-04,SELL,142.48,0.04
GAZP,2014-04-07,SELL,133.99,0.4
LKOH,2014-04-09,SELL,1900,0.04
PIKK,2014-04-09,BUY,82.01,0.4
SIBN,2014-04-09,BUY,142.98,0.356262166289396
ROSN,2014-04-10,BUY,234.58,0.04
SBERP,2014-04-10,BUY,67.17,0.4
SIBN,2014-04-11,SELL,142.85,0.316262166289396
PIKK,2014-04-14,SELL,87.34,0.4
SBERP,2014-04-14,SELL,64.98,0.4
ISKJ,2014-04-17,BUY,13.787,0.08
ROSN,2014-04-17,SELL,228.45,0.04
SIBN,2014-04-17,SELL,140.61,0.04
PIKK,2014-04-18,BUY,86,0.4
ISKJ,2014-04-21,SELL,13.5,0.08
PIKK,2014-04-21,SELL,85,0.4
ISKJ,2014-04-28,BUY,13.695,0.08
SBERP,2014-04-30,BUY,60.16,0.4
SIBN,2014-04-30,BUY,138.52,0.316262166289396
PIKK,2014-05-02,BUY,84.83,0.4
SBERP,2014-05-02,SELL,59.62,0.4
SIBN,2014-05-02,BUY,138.81,0.04
ISKJ,2014-05-05,SELL,14.359,0.08
PIKK,2014-05-05,SELL,82.4,0.4
SIBN,2014-05-05,SELL,138.58,0.316262166289396
GAZP,2014-05-06,BUY,129.49,0.4
SBER,2014-05-06,BUY,74.1,0.04
SBERP,2014-05-06,BUY,60.66,0.4
PIKK,2014-05-07,BUY,84.88,0.4
SIBN,2014-05-07,BUY,139.59,0.316262166289396
ISKJ,2014-05-08,BUY,14.482,0.04
LKOH,2014-05-08,BUY,1942.8,0.04
PIKK,2014-05-08,SELL,84.5,0.4
ISKJ,2014-05-12,SELL,14.34,0.04
SIBN,2014-05-12,SELL,139.6,0.316262166289396
ISKJ,2014-05-13,BUY,14.492,0.08
SBER,2014-05-13,BUY,80.15,0.299024933149251
SBERP,2014-05-13,BUY,69.11,0.04
SIBN,2014-05-13,BUY,140.89,0.316262166289396
ISKJ,2014-05-14,SELL,14.48,0.08
SBERP,2014-05-14,SELL,67.5,0.44
LKOH,2014-05-15,SELL,1890,0.04
SIBN,2014-05-15,SELL,141.3,0.316262166289396
ISKJ,2014-05-19,BUY,14.499,0.08
PIKK,2014-05-19,BUY,84.51,0.4
SIBN,2014-05-19,BUY,142.26,0.316262166289396
GAZP,2014-05-20,SELL,145.35,0.4
LKOH,2014-05-20,BUY,1979,0.04
SIBN,2014-05-21,SELL,141.9,0.316262166289396
PIKK,2014-05-23,SELL,84.7,0.4
ROSN,2014-05-23,BUY,232.9,0.04
SBERP,2014-05-23,BUY,68.83,0.4
ISKJ,2014-05-26,SELL,15.463,0.08
LKOH,2014-05-26,SELL,1972,0.04
SBERP,2014-05-26,BUY,70.6,0.04
PIKK,2014-05-27,BUY,88,0.4
SBERP,2014-05-27,SELL,68.7,0.44
SIBN,2014-05-27,SELL,139.15,0.04
SBER,2014-05-29,SELL,85.65,0.339024933149251
ISKJ,2014-05-30,BUY,15.447,0.04
SIBN,2014-05-30,BUY,140.24,0.316262166289396
ISKJ,2014-06-02,SELL,15.422,0.04
LKOH,2014-06-02,BUY,2037,0.04
ROSN,2014-06-02,SELL,230,0.04
SIBN,2014-06-02,BUY,142,0.04
PIKK,2014-06-03,SELL,94.7,0.4
SBER,2014-06-03,BUY,86.84,0.04
SBERP,2014-06-03,BUY,70.46,0.4
SBER,2014-06-04,BUY,87.81,0.33902493314925
SBERP,2014-06-04,BUY,71.91,0.04
SIBN,2014-06-05,SELL,148.36,0.316262166289396
LKOH,2014-06-06,SELL,2030.6,0.04
ROSN,2014-06-06,BUY,237,0.04
GAZP,2014-06-09,BUY,144.4,0.4
LKOH,2014-06-10,BUY,2061.4,0.04
SBERP,2014-06-10,SELL,73.33,0.44
SIBN,2014-06-10,BUY,149.11,0.316262166289396
SBER,2014-06-11,SELL,89,0.37902493314925
SBERP,2014-06-11,BUY,73.69,0.44
GAZP,2014-06-16,SELL,145.2,0.4
SBERP,2014-06-16,SELL,69.45,0.44
ISKJ,2014-06-17,BUY,15.12,0.08
ISKJ,2014-06-18,SELL,15.12,0.08
LKOH,2014-06-19,SELL,2112.1,0.04
SIBN,2014-06-19,SELL,153.5,0.316262166289396
GAZP,2014-06-23,BUY,147.17,0.4
ROSN,2014-06-23,SELL,252.3,0.04
ROSN,2014-06-24,BUY,257.81,0.04
SBER,2014-06-24,BUY,86.5,0.04
SBERP,2014-06-24,BUY,69.66,0.4
GAZP,2014-06-25,SELL,149.26,0.4
SBERP,2014-06-25,SELL,69.04,0.4
SIBN,2014-06-25,SELL,149.23,0.04
PIKK,2014-06-26,BUY,79.76,0.4
SBER,2014-06-27,SELL,84.33,0.04
SBERP,2014-06-27,BUY,70.3,0.4
PIKK,2014-06-30,SELL,79.45,0.4
SBERP,2014-06-30,SELL,69,0.4
SIBN,2014-06-30,BUY,150.5,0.316262166289396
ROSN,2014-07-01,SELL,250.16,0.04
SIBN,2014-07-01,SELL,149.85,0.316262166289396
GAZP,2014-07-02,BUY,151.95,0.4
PIKK,2014-07-02,BUY,81.69,0.4
SBER,2014-07-02,BUY,85.79,0.04
SIBN,2014-07-02,BUY,151.41,0.356262166289396
PIKK,2014-07-03,SELL,80.2,0.4
SIBN,2014-07-03,SELL,148.69,0.316262166289396
GAZP,2014-07-04,SELL,149.13,0.4
ISKJ,2014-07-07,BUY,14.063,0.04
SBER,2014-07-07,SELL,85.49,0.04
SIBN,2014-07-07,BUY,151.6,0.316262166289396
ISKJ,2014-07-08,BUY,14.142,0.04
SIBN,2014-07-08,SELL,151.58,0.316262166289396
ISKJ,2014-07-09,SELL,13.955,0.08
ISKJ,2014-07-10,BUY,14.998,0.08
ISKJ,2014-07-11,SELL,14.75,0.08
SIBN,2014-07-14,SELL,143.78,0.04
PIKK,2014-07-22,BUY,77.87,0.4
PIKK,2014-07-24,SELL,78,0.4
PIKK,2014-07-30,BUY,77.01,0.4
ISKJ,2014-08-07,BUY,13.199,0.04
ISKJ,2014-08-08,BUY,13.497,0.04
SBER,2014-08-11,BUY,74.21,0.04
SBERP,2014-08-11,BUY,57.1,0.4
SIBN,2014-08-11,BUY,134.76,0.356262166289396
ISKJ,2014-08-12,SELL,13.1,0.08
SBERP,2014-08-12,SELL,56.1,0.4
GAZP,2014-08-13,BUY,131,0.4
LKOH,2014-08-15,BUY,2011.1,0.04
PIKK,2014-08-18,SELL,99.9,0.4
SIBN,2014-08-18,SELL,140.61,0.316262166289396
ISKJ,2014-08-19,BUY,13.82,0.04
PIKK,2014-08-19,BUY,100.32,0.4
ROSN,2014-08-19,BUY,227.4,0.04
SIBN,2014-08-19,BUY,142.4,0.316262166289396
ISKJ,2014-08-20,SELL,13.8,0.04
PIKK,2014-08-20,SELL,99.9,0.4
SBERP,2014-08-20,BUY,57.79,0.4
GAZP,2014-08-21,SELL,136.49,0.4
PIKK,2014-08-21,BUY,101.5,0.4
SBER,2014-08-21,BUY,78.4,0.299024933149251
SIBN,2014-08-21,SELL,146.75,0.316262166289396
PIKK,2014-08-22,SELL,100.97,0.4
SBERP,2014-08-22,SELL,57.96,0.4
LKOH,2014-08-26,SELL,2068,0.04
SIBN,2014-08-27,BUY,147.18,0.316262166289396
ROSN,2014-08-28,SELL,228.99,0.04
SBER,2014-08-28,SELL,74.59,0.339024933149251
SIBN,2014-08-28,SELL,143.18,0.316262166289396
GAZP,2014-09-03,BUY,138.26,0.4
ISKJ,2014-09-03,BUY,13.499,0.08
LKOH,2014-09-03,BUY,2115,0.04
PIKK,2014-09-03,BUY,109,0.4
ROSN,2014-09-03,BUY,236.13,0.04
SBER,2014-09-03,BUY,78.5,0.04
SBERP,2014-09-03,BUY,58.64,0.4
SIBN,2014-09-03,BUY,145.85,0.316262166289396
SIBN,2014-09-03,SELL,145.85,0.04
GAZP,2014-09-04,SELL,138.15,0.4
PIKK,2014-09-04,SELL,106.48,0.4
SBER,2014-09-04,BUY,79.39,0.299024933149251
SBERP,2014-09-04,BUY,59.39,0.04
SIBN,2014-09-04,BUY,146.97,0.04
GAZP,2014-09-05,BUY,139,0.4
ISKJ,2014-09-05,SELL,13.703,0.08
GAZP,2014-09-08,SELL,139,0.4
PIKK,2014-09-08,BUY,111.11,0.4
SBERP,2014-09-08,SELL,60.33,0.44
SIBN,2014-09-08,SELL,143.52,0.316262166289396
GAZP,2014-09-09,BUY,139.02,0.4
SBERP,2014-09-09,BUY,61.6,0.44
SBER,2014-09-10,SELL,78.67,0.339024933149251
SBERP,2014-09-10,SELL,61.16,0.44
GAZP,2014-09-11,SELL,136.65,0.4
LKOH,2014-09-12,SELL,2163.1,0.04
ROSN,2014-09-12,SELL,233.2,0.04
SIBN,2014-09-12,BUY,147.18,0.316262166289396
LKOH,2014-09-15,BUY,2174.9,0.04
SIBN,2014-09-15,SELL,145.63,0.316262166289396
ROSN,2014-09-16,BUY,240.5,0.04
LKOH,2014-09-19,SELL,2071,0.04
SIBN,2014-09-19,SELL,140.73,0.04
ROSN,2014-09-23,SELL,232.79,0.04
PIKK,2014-09-24,SELL,132.75,0.4
SBER,2014-09-24,BUY,79.05,0.04
SIBN,2014-09-24,BUY,141.96,0.316262166289396
SIBN,2014-09-25,SELL,141.05,0.316262166289396
SBER,2014-09-29,SELL,76.7,0.04
SIBN,2014-09-29,BUY,142.04,0.356262166289396
GAZP,2014-09-30,BUY,137.9,0.4
GAZP,2014-10-01,SELL,137.26,0.4
SIBN,2014-10-01,SELL,144.1,0.316262166289396
ISKJ,2014-10-03,BUY,12.35,0.04
SIBN,2014-10-03,BUY,145.3,0.316262166289396
GAZP,2014-10-06,BUY,138.9,0.4
ISKJ,2014-10-06,SELL,12.3,0.04
GAZP,2014-10-07,SELL,137.1,0.4
SIBN,2014-10-09,SELL,146.1,0.316262166289396
ISKJ,2014-10-10,BUY,12.55,0.08
ISKJ,2014-10-13,SELL,12.1,0.08
PIKK,2014-10-13,BUY,114.8,0.4
SIBN,2014-10-13,BUY,148.7,0.316262166289396
SIBN,2014-10-15,SELL,148.8,0.316262166289396
ISKJ,2014-10-16,BUY,12.5,0.04
ISKJ,2014-10-17,SELL,12.4,0.04
SBERP,2014-10-21,BUY,57.3,0.4
SIBN,2014-10-21,SELL,144.5,0.04
SBERP,2014-10-22,SELL,56.78,0.4
PIKK,2014-10-23,SELL,135.7,0.4
SIBN,2014-10-23,BUY,146.2,0.356262166289396
PIKK,2014-10-24,BUY,138,0.4
SIBN,2014-10-24,SELL,146,0.316262166289396
SBER,2014-10-27,BUY,72.9,0.04
SIBN,2014-10-27,BUY,147.7,0.316262166289396
GAZP,2014-10-28,BUY,135.75,0.4
SBERP,2014-10-28,BUY,57.9,0.44
LKOH,2014-10-29,BUY,2042.5,0.04
ROSN,2014-10-29,BUY,233.45,0.04
SBERP,2014-10-29,SELL,57.56,0.44
PIKK,2014-10-30,SELL,149.1,0.4
POLY,2014-10-30,BUY,351,0.4
SIBN,2014-10-31,SELL,151.7,0.316262166289396
SIBN,2014-11-03,BUY,154.4,0.316262166289396
GAZP,2014-11-05,SELL,143.2,0.4
SIBN,2014-11-05,SELL,153,0.316262166289396
GAZP,2014-11-06,BUY,144.1,0.4
ISKJ,2014-11-07,BUY,12.15,0.04
SBER,2014-11-07,SELL,75.69,0.04
ISKJ,2014-11-10,BUY,12.5,0.04
PIKK,2014-11-10,BUY,150.2,0.4
SBER,2014-11-10,BUY,77.78,0.339024933149251
SBERP,2014-11-10,BUY,57.16,0.4
SIBN,2014-11-10,BUY,154,0.316262166289396
GAZP,2014-11-11,SELL,143.71,0.4
PIKK,2014-11-11,SELL,147.7,0.4
ROSN,2014-11-11,SELL,239.34,0.04
SBERP,2014-11-11,SELL,56.85,0.4
SIBN,2014-11-11,SELL,153.5,0.356262166289396
SIBN,2014-11-12,BUY,154.7,0.356262166289396
ISKJ,2014-11-13,SELL,12.35,0.08
LKOH,2014-11-13,SELL,2083.6,0.04
SBER,2014-11-13,SELL,74.03,0.339024933149251
SIBN,2014-11-13,SELL,152.8,0.316262166289396
PIKK,2014-11-14,BUY,148.8,0.4
SIBN,2014-11-18,BUY,153.5,0.316262166289396
GAZP,2014-11-19,BUY,143.98,0.4
LKOH,2014-11-19,BUY,2180,0.04
SIBN,2014-11-20,SELL,155,0.316262166289396
ROSN,2014-11-21,BUY,240.4,0.04
SBERP,2014-11-21,BUY,54.92,0.4
SIBN,2014-11-21,BUY,157,0.316262166289396
GAZP,2014-11-24,SELL,144.7,0.4
SBERP,2014-11-24,SELL,54.21,0.4
SIBN,2014-11-24,SELL,156.7,0.316262166289396
GAZP,2014-11-26,BUY,145.5,0.4
LKOH,2014-11-26,SELL,2280,0.04
GAZP,2014-11-27,SELL,143.19,0.4
LKOH,2014-11-27,BUY,2295,0.04
ROSN,2014-11-28,SELL,233.74,0.04
SIBN,2014-11-28,BUY,157.9,0.316262166289396
SIBN,2014-12-01,SELL,157.3,0.316262166289396
PIKK,2014-12-02,SELL,177.8,0.4
GAZP,2014-12-03,BUY,146.23,0.4
PIKK,2014-12-03,BUY,181.3,0.4
SIBN,2014-12-03,BUY,159.5,0.316262166289396
GAZP,2014-12-04,SELL,144.5,0.4
ISKJ,2014-12-04,BUY,12.5,0.08
PIKK,2014-12-04,SELL,180,0.4
SIBN,2014-12-04,SELL,159.1,0.316262166289396
ISKJ,2014-12-05,SELL,11.7,0.08
LKOH,2014-12-08,SELL,2355,0.04
PIKK,2014-12-10,BUY,184,0.4
SIBN,2014-12-10,SELL,154.2,0.04
PIKK,2014-12-16,SELL,188.3,0.4
GAZP,2014-12-18,BUY,137,0.4
ISKJ,2014-12-18,BUY,11,0.08
ISKJ,2014-12-19,SELL,10.9,0.08
SIBN,2014-12-19,BUY,144.5,0.316262166289396
GAZP,2014-12-22,SELL,136.49,0.4
ISKJ,2014-12-22,BUY,11.85,0.08
PIKK,2014-12-22,BUY,188.5,0.4
SIBN,2014-12-22,SELL,144,0.316262166289396
ISKJ,2014-12-23,SELL,11.35,0.08
PIKK,2014-12-23,SELL,188.3,0.4
SIBN,2014-12-23,BUY,145.9,0.356262166289396
SIBN,2014-12-24,SELL,140.4,0.316262166289396
PIKK,2014-12-29,BUY,190.9,0.4
SIBN,2014-12-29,BUY,144.7,0.316262166289396
ISKJ,2014-12-30,BUY,11.45,0.08
PIKK,2014-12-30,SELL,187.3,0.4
SIBN,2014-12-30,SELL,143,0.356262166289396
ISKJ,2015-01-05,SELL,11.15,0.08
PIKK,2015-01-05,BUY,191.7,0.4
GAZP,2015-01-06,BUY,138.92,0.4
LKOH,2015-01-08,BUY,2572,0.04
PIKK,2015-01-08,SELL,191.2,0.4
SBER,2015-01-08,BUY,65.7,0.04
SBERP,2015-01-08,BUY,43.75,0.4
SIBN,2015-01-08,BUY,148.1,0.356262166289396
GAZP,2015-01-09,SELL,141.7,0.4
SBERP,2015-01-09,SELL,42.9,0.4
SIBN,2015-01-09,SELL,146.6,0.316262166289396
ISKJ,2015-01-12,BUY,11.95,0.08
ISKJ,2015-01-13,SELL,10.95,0.08
LKOH,2015-01-13,SELL,2522,0.04
PIKK,2015-01-13,BUY,195.4,0.4
SBER,2015-01-13,SELL,60.31,0.04
LKOH,2015-01-14,BUY,2588,0.04
PIKK,2015-01-14,SELL,192.8,0.4
GAZP,2015-01-15,BUY,147,0.4
ROSN,2015-01-15,BUY,219.9,0.04
SIBN,2015-01-15,SELL,142.6,0.04
SIBN,2015-01-16,BUY,144,0.316262166289396
GAZP,2015-01-19,SELL,148.11,0.4
SIBN,2015-01-19,BUY,146.7,0.04
IRAO,2015-01-20,BUY,0.7641,0.4
SBERP,2015-01-20,BUY,42.24,0.4
SBER,2015-01-21,BUY,62.8,0.04
GAZP,2015-01-22,BUY,151.5,0.4
ISKJ,2015-01-22,BUY,10.65,0.04
SBERP,2015-01-22,BUY,44.8,0.04
ISKJ,2015-01-23,SELL,10.5,0.04
SIBN,2015-01-23,SELL,153.8,0.316262166289396
GAZP,2015-01-26,SELL,148,0.4
SBERP,2015-01-26,SELL,42.88,0.44
SBER,2015-01-28,SELL,60.63,0.04
IRAO,2015-01-29,SELL,0.706,0.4
SIBN,2015-01-29,BUY,152.9,0.316262166289396
SIBN,2015-01-29,SELL,152.9,0.04
LKOH,2015-01-30,SELL,2789.9,0.04
PIKK,2015-01-30,BUY,189.7,0.4
ROSN,2015-01-30,SELL,229.35,0.04
SIBN,2015-01-30,BUY,156.9,0.04
PIKK,2015-02-02,SELL,188.1,0.4
SIBN,2015-02-02,SELL,155.9,0.316262166289396
SBER,2015-02-03,BUY,62,0.04
SIBN,2015-02-04,BUY,159.2,0.316262166289396
GAZP,2015-02-05,BUY,147.6,0.4
LKOH,2015-02-05,BUY,2996,0.04
PIKK,2015-02-05,BUY,188.5,0.4
ROSN,2015-02-05,BUY,251,0.04
SIBN,2015-02-05,SELL,158.5,0.316262166289396
ISKJ,2015-02-06,BUY,10.1,0.08
SBERP,2015-02-06,BUY,44.7,0.4
SIBN,2015-02-06,BUY,160.3,0.316262166289396
GAZP,2015-02-09,SELL,149.3,0.4
SBER,2015-02-09,BUY,65.57,0.299024933149251
IRAO,2015-02-10,BUY,0.8071,0.4
ISKJ,2015-02-10,SELL,9.75,0.08
SBERP,2015-02-10,SELL,45.28,0.4
LKOH,2015-02-11,SELL,3069.1,0.04
PIKK,2015-02-11,SELL,202,0.4
SBERP,2015-02-11,BUY,45.93,0.4
GAZP,2015-02-12,BUY,157.7,0.4
PIKK,2015-02-12,BUY,205.1,0.4
SBERP,2015-02-12,BUY,48.68,0.04
LKOH,2015-02-13,BUY,3135,0.04
PIKK,2015-02-13,SELL,204.2,0.4
GAZP,2015-02-16,SELL,160.19,0.4
ISKJ,2015-02-16,BUY,9.95,0.04
SBERP,2015-02-16,SELL,52.7,0.44
SIBN,2015-02-16,SELL,181.5,0.316262166289396
ISKJ,2015-02-17,SELL,9.95,0.04
SBERP,2015-02-17,BUY,53,0.44
GAZP,2015-02-18,BUY,163,0.4
LKOH,2015-02-18,SELL,3000,0.04
PIKK,2015-02-18,BUY,205.1,0.4
SBER,2015-02-18,BUY,76.4,0.039999999999999
GAZP,2015-02-19,SELL,160.9,0.4
PIKK,2015-02-19,SELL,198.6,0.4
SBERP,2015-02-19,SELL,53.19,0.44
IRAO,2015-02-20,SELL,0.884,0.4
ROSN,2015-02-20,SELL,274,0.04
SIBN,2015-02-20,SELL,172.4,0.04
SBER,2015-02-24,SELL,73.7,0.37902493314925
IRAO,2015-02-26,BUY,0.922,0.4
PIKK,2015-02-27,BUY,195,0.4
SIBN,2015-02-27,BUY,172.6,0.316262166289396
PIKK,2015-03-02,SELL,192.1,0.4
SBER,2015-03-02,BUY,76.2,0.04
SIBN,2015-03-02,SELL,171.9,0.316262166289396
GAZP,2015-03-03,BUY,159,0.4
SIBN,2015-03-03,BUY,175.1,0.356262166289396
GAZP,2015-03-04,SELL,154,0.4
ISKJ,2015-03-04,BUY,9.7,0.08
SIBN,2015-03-04,SELL,172,0.316262166289396
ISKJ,2015-03-05,SELL,9.55,0.08
SBER,2015-03-05,SELL,72.7,0.04
PIKK,2015-03-11,BUY,189.8,0.4
SIBN,2015-03-11,SELL,161.9,0.04
PIKK,2015-03-12,SELL,189.8,0.4
IRAO,2015-03-13,SELL,0.9107,0.4
ISKJ,2015-03-17,BUY,8.95,0.08
ISKJ,2015-03-18,SELL,8.9,0.08
SIBN,2015-03-18,BUY,157.6,0.316262166289396
ISKJ,2015-03-19,BUY,9.45,0.08
PIKK,2015-03-19,BUY,184.8,0.4
SIBN,2015-03-20,BUY,159.7,0.04
ISKJ,2015-03-23,SELL,9.6,0.08
SIBN,2015-03-23,SELL,157.8,0.316262166289396
PIKK,2015-03-24,SELL,195,0.4
SIBN,2015-03-27,SELL,155.7,0.04
IRAO,2015-03-30,BUY,1.045,0.4
SIBN,2015-03-30,BUY,157.7,0.316262166289396
GAZP,2015-03-31,BUY,138.9,0.4
SIBN,2015-03-31,BUY,159.5,0.04
SBERP,2015-04-01,BUY,47.3,0.4
SIBN,2015-04-01,SELL,158.8,0.316262166289396
ISKJ,2015-04-02,BUY,9.45,0.04
SBER,2015-04-02,BUY,65.92,0.04
ISKJ,2015-04-03,BUY,9.6,0.04
SBERP,2015-04-03,SELL,48.86,0.4
ISKJ,2015-04-06,SELL,9.55,0.08
SBERP,2015-04-06,BUY,50.62,0.4
SIBN,2015-04-06,BUY,160,0.316262166289396
SIBN,2015-04-07,SELL,157.8,0.316262166289396
SBERP,2015-04-08,SELL,50.7,0.4
ISKJ,2015-04-09,BUY,9.7,0.08
SBER,2015-04-09,BUY,72,0.299024933149251
SBERP,2015-04-09,BUY,51.8,0.44
GAZP,2015-04-10,SELL,148,0.4
GAZP,2015-04-13,BUY,148.8,0.4
ISKJ,2015-04-13,SELL,9.8,0.08
SIBN,2015-04-13,SELL,152.3,0.04
GAZP,2015-04-14,SELL,144.4,0.4
IRAO,2015-04-14,SELL,1.083,0.4
GAZP,2015-04-15,BUY,150.1,0.4
PIKK,2015-04-15,BUY,195.6,0.4
SBER,2015-04-15,BUY,76.49,0.039999999999999
PIKK,2015-04-16,SELL,189.2,0.4
GAZP,2015-04-17,SELL,149.3,0.4
SBERP,2015-04-17,SELL,50.11,0.44
GAZP,2015-04-20,BUY,153.96,0.4
ISKJ,2015-04-20,BUY,10,0.08
SBER,2015-04-21,SELL,75.24,0.37902493314925
SIBN,2015-04-21,BUY,148.1,0.316262166289396
GAZP,2015-04-22,SELL,150.8,0.4
ISKJ,2015-04-22,SELL,9.85,0.08
SIBN,2015-04-22,SELL,146.8,0.316262166289396
PIKK,2015-04-23,BUY,190,0.4
ISKJ,2015-04-24,BUY,10.3,0.08
PIKK,2015-04-24,SELL,188.5,0.4
SBERP,2015-04-24,BUY,50.88,0.4
IRAO,2015-04-28,BUY,1.1952,0.4
